Country,Year,Sex,Age,Mx,Dx,Px,ex
POL,2023,m,50,0.006892324,8230,1194082,27.5817962
POL,2023,m,55,0.011024506,11814,1071612.667,23.46131026
POL,2023,m,60,0.017441881,19701,1129522.667,19.64949867
POL,2023,m,65,0.027233637,30841,1132459.833,16.21328467
POL,2023,m,70,0.037119202,32633,879140.6667,13.21702027
POL,2023,m,75,0.05386363,26431,490702.1667,10.40951567
POL,2023,m,80,0.084800236,23008,271320,7.87117682
POL,2023,m,85,0.137063035,21433,156373.3067,5.761261858
POL,2023,m,90,0.21421775,12503,58365.845,4.161304512
POL,2023,m,95,0.324543414,3134,9656.643333,2.992466155
POL,2023,m,100,0.448687918,340,757.765,2.228720588
POL,2023,f,0,0.00318205,442,138904.1798,82.03657221
POL,2023,f,1,0.000135631,93,685683.6095,81.29747106
POL,2023,f,5,0.000103894,100,962515.8291,77.34076119
POL,2023,f,10,0.000126944,128,1008321.563,72.37964897
POL,2023,f,15,0.000253698,231,910531.5739,67.42401694
POL,2023,f,20,0.0002782,246,884256.1429,62.50642465
POL,2023,f,25,0.000325719,341,1046913.963,57.58995166
POL,2023,f,30,0.000437944,563,1285551.878,52.67974406
POL,2023,f,35,0.000680686,1027,1508772.869,47.78974414
POL,2023,f,40,0.0009607,1499,1560321.333,42.94414728
POL,2023,f,45,0.001555386,2245,1443371.167,38.13888837
POL,2023,f,50,0.002666337,3226,1209899.5,33.41713153
POL,2023,f,55,0.00429692,4827,1123362.667,28.83207496
POL,2023,f,60,0.00754044,9535,1264515,24.4039524
POL,2023,f,65,0.011886401,16454,1384271,20.2456465
POL,2023,f,70,0.019140876,23014,1202348.333,16.33260592
POL,2023,f,75,0.030849171,23548,763326.8333,12.72297929
POL,2023,f,80,0.055787012,29115,521895.6667,9.43160574
POL,2023,f,85,0.102496508,38264,373320.035,6.678433076
POL,2023,f,90,0.187610693,31611,168492.5283,4.5575576
POL,2023,f,95,0.300232878,11400,37970.525,3.192578709
POL,2023,f,100,0.423552216,1641.01,3874.398333,2.360983988
POL,2023,b,0,0.003692582,1051,284624.6695,78.39108197
POL,2023,b,1,0.000149747,211,1409040.043,77.68038126
POL,2023,b,5,9.45153937754419e-05,187,1978513.685,73.72601091
POL,2023,b,10,0.000124507,258,2072166.058,68.75967864
POL,2023,b,15,0.000354532,662,1867248.948,63.80094058
POL,2023,b,20,0.000558418,1008,1805100.829,58.90970279
POL,2023,b,25,0.000707051,1505,2128557.933,54.06742381
POL,2023,b,30,0.000934722,2442,2612542.279,49.25005074
POL,2023,b,35,0.001397577,4271,3056003.846,44.46905395
POL,2023,b,40,0.001940512,6112,3149685,39.7633571
POL,2023,b,45,0.002977593,8626,2896970.333,35.1266695
POL,2023,b,50,0.004765428,11456,2403981.5,30.61605729
POL,2023,b,55,0.007581406,16641,2194975.333,26.29405991
POL,2023,b,60,0.012212005,29236,2394037.667,22.21344773
POL,2023,b,65,0.018792236,47295,2516730.833,18.45505771
POL,2023,b,70,0.026734227,55647,2081489,15.02811702
POL,2023,b,75,0.03985474,49979,1254029,11.82270711
POL,2023,b,80,0.065711007,52123,793215.6667,8.886063819
POL,2023,b,85,0.112701058,59697,529693.3417,6.396674046
POL,2023,b,90,0.194456124,44114,226858.3733,4.453833145
POL,2023,b,95,0.305161959,14534,47627.16833,3.150706321
POL,2023,b,100,0.427664108,1981.01,4632.163333,2.33828367
PRT,2022,m,0,0.002828722,118.02,41722.01978,78.79951263
PRT,2022,m,1,0.000186811,33,176649.3872,78.02229893
PRT,2022,m,5,8.10585373153777e-05,18,222061.742,74.07948096
PRT,2022,m,10,8.7094643844876e-05,22,252598.771,69.10849748
PRT,2022,m,15,0.000346032,93,268761.1078,64.13751002
PRT,2022,m,20,0.000565796,162.01,286339.7678,59.24424517
PRT,2022,m,25,0.00055904,156.01,279067.7195,54.405001
PRT,2022,m,30,0.000703907,200.05,284199.3134,49.55028889
PRT,2022,m,35,0.001083599,334.09,308315.2969,44.71617605
PRT,2022,m,40,0.001586328,562.14,354365.6306,39.94552428
PRT,2022,m,45,0.002717997,1061.24,390449.2271,35.24371119
PRT,2022,m,50,0.004967963,1801.43,362609.3507,30.69174218
PRT,2022,m,55,0.008106083,2841.7,350563.9108,26.40082666
PRT,2022,m,60,0.011541844,3891.94,337202.6168,22.38957421
PRT,2022,m,65,0.016313917,4999.22,306438.9799,18.57148973
PRT,2022,m,70,0.023307443,6510.6,279335.6561,14.93817441
PRT,2022,m,75,0.038252146,8094.97,211621.329,11.47737151
PRT,2022,m,80,0.068948865,10141.47,147086.8304,8.375952102
PRT,2022,m,85,0.127076938,11067.69,87094.40229,5.823551189
PRT,2022,m,90,0.231066741,7089.71,30682.52037,3.918538527
PRT,2022,m,95,0.348667606,2181.52,6256.73266,2.79908967
PRT,2022,m,100,0.537018465,316.07,588.5644923,1.862133364
PRT,2022,f,0,0.002500229,99,39596.37911,84.37981916
PRT,2022,f,1,0.000166732,28,167933.7129,83.59066962
PRT,2022,f,5,9.02010550563671e-05,19,210640.5517,79.64541887
PRT,2022,f,10,9.06302632190306e-05,22,242744.5228,74.68021971
PRT,2022,f,15,0.000194585,50,256957.3691,69.71293568
PRT,2022,f,20,0.000215733,59,273486.3225,64.77836059
PRT,2022,f,25,0.000231052,62,268338.2552,59.8455743
PRT,2022,f,30,0.000395895,112,282903.2496,54.91186154
PRT,2022,f,35,0.000525282,168,319828.0786,50.01571231
PRT,2022,f,40,0.000898628,341,379467.4113,45.1406722
PRT,2022,f,45,0.001316079,556,422466.9078,40.33269408
PRT,2022,f,50,0.002052145,815,397145.3523,35.58247004
PRT,2022,f,55,0.003037871,1204.09,396359.8167,30.92367071
PRT,2022,f,60,0.004700254,1808.1,384681.3313,26.35871194
PRT,2022,f,65,0.007041359,2509.11,356338.8981,21.92608902
PRT,2022,f,70,0.011298018,3754.18,332286.6027,17.62227456
PRT,2022,f,75,0.022840655,6291.3,275443.0661,13.5013631
PRT,2022,f,80,0.047013779,9917.48,210948.3704,9.833841483
PRT,2022,f,85,0.096673966,14514.68,150140.5243,6.787411224
PRT,2022,f,90,0.188745404,13040.62,69091.05992,4.52031907
PRT,2022,f,95,0.304969227,5999.29,19671.78805,3.130426924
PRT,2022,f,100,0.459408445,1245.05,2710.115615,2.176712272
PRT,2022,b,0,0.002692018,219.05,81370.18156,81.65739464
PRT,2022,b,1,0.000176348,61,345906.6463,80.87709066
PRT,2022,b,5,8.51159296531315e-05,37,434701.2381,76.93308357
PRT,2022,b,10,8.85090102297587e-05,44,497124.5287,71.96476752
PRT,2022,b,15,0.000271293,143.03,527215.8147,66.99551561
PRT,2022,b,20,0.00039334,221.08,562058.4801,62.08306092
PRT,2022,b,25,0.000397931,219.07,550522.3802,57.20035823
PRT,2022,b,30,0.000547117,312.09,570426.5521,52.30930149
PRT,2022,b,35,0.000798932,504.13,631005.0166,47.44574567
PRT,2022,b,40,0.001226734,902.22,735465.2293,42.62564793
PRT,2022,b,45,0.001988329,1618.41,813954.9726,37.87252248
PRT,2022,b,50,0.00344575,2620.68,760554.3685,33.22594026
PRT,2022,b,55,0.005421961,4053.2,747552.3881,28.75990957
PRT,2022,b,60,0.00789916,5708.63,722688.2326,24.48159296
PRT,2022,b,65,0.011324207,7513.06,663451.2874,20.3672637
PRT,2022,b,70,0.016780962,10271.73,612106.1631,16.40840187
PRT,2022,b,75,0.02953341,14390.44,487259.688,12.62648517
PRT,2022,b,80,0.056012656,20061.41,358158.52,9.241041754
PRT,2022,b,85,0.108321049,25583.98,236186.5965,6.436376321
PRT,2022,b,90,0.198679635,20132.38,101330.8688,4.360086883
PRT,2022,b,95,0.316713789,8181.14,25831.33504,3.03146292
PRT,2022,b,100,0.482283834,1562.17,3239.109191,2.073467799
PRT,2023,m,0,0.003156293,132.39306,41945.74618,79.14181316
PRT,2023,m,1,0.000182446,31.74439443,173993.0306,78.39148127
PRT,2023,m,5,0.000100065,22.27292971,222584.441,74.44759651
PRT,2023,m,10,0.000119714,29.45109603,246012.0893,69.48360273
PRT,2023,m,15,0.000409369,108.4320643,264876.0046,64.52370912
PRT,2023,m,20,0.000522697,149.1959649,285434.6449,59.65079214
PRT,2023,m,25,0.000643367,180.1554272,280019.6178,54.80035045
PRT,2023,m,30,0.000801814,229.4435759,286155.7525,49.96886313
PRT,2023,m,35,0.001061586,319.2798815,300757.3517,45.15955127
PRT,2023,m,40,0.001550531,537.3509633,346559.3547,40.38658779
PRT,2023,m,45,0.002682078,1044.974292,389613.6186,35.68145239
PRT,2023,m,50,0.00483806,1774.309473,366739.8974,31.12943248
PRT,2023,m,55,0.007608637,2665.651685,350345.4754,26.83046609
PRT,2023,m,60,0.011427498,3860.01689,337783.2106,22.7740225
PRT,2023,m,65,0.016087382,4989.134639,310127.1926,18.96649673
PRT,2023,m,70,0.022641887,6344.387021,280205.7599,15.34651297
PRT,2023,m,75,0.035970414,7875.02797,218930.7037,11.88812175
PRT,2023,m,80,0.062893063,9313.443395,148083.795,8.743435901
PRT,2023,m,85,0.1185224,10521.00722,88768.09101,6.073075323
PRT,2023,m,90,0.217417537,6869.594483,31596.32184,4.082120904
PRT,2023,m,95,0.341055655,2200.206284,6451.164938,2.850071293
PRT,2023,m,100,0.526000203,328.7493528,624.9985286,1.901139951
PRT,2023,f,0,0.002398884,95.20654116,39687.84238,84.88986397
PRT,2023,f,1,0.000126807,20.87966999,164657.4169,84.09339083
PRT,2023,f,5,8.99084543563334e-05,19,211326.0665,80.13528236
PRT,2023,f,10,0.000102121,24.07873969,235786.9014,75.17019054
PRT,2023,f,15,0.00015383,39.0006993,253530.9023,70.2073057
PRT,2023,f,20,0.00021818,59.37294563,272128.3692,65.25940286
PRT,2023,f,25,0.000254392,67.87241838,266802.3347,60.32790443
PRT,2023,f,30,0.000383842,108.3146294,282185.422,55.40150607
PRT,2023,f,35,0.000600309,185.182176,308478.3219,50.5031327
PRT,2023,f,40,0.00078188,288.2588589,368673.9641,45.64743272
PRT,2023,f,45,0.00136173,572.2839187,420262.3592,40.81644369
PRT,2023,f,50,0.002056423,824.5121152,400944.8723,36.07821814
PRT,2023,f,55,0.002975812,1176.764444,395443.182,31.42525732
PRT,2023,f,60,0.004562665,1762.222233,386226.5577,26.85886375
PRT,2023,f,65,0.006729919,2426.893744,360612.6286,22.42098227
PRT,2023,f,70,0.011072047,3698.401313,334030.4784,18.10278646
PRT,2023,f,75,0.020614272,5840.678996,283331.8162,13.99115044
PRT,2023,f,80,0.043506413,9171.578128,210809.7987,10.23991484
PRT,2023,f,85,0.088253646,13363.04296,151416.3283,7.129070449
PRT,2023,f,90,0.175811651,12285.91818,69881.13744,4.749998244
PRT,2023,f,95,0.28685606,5730.988289,19978.62025,3.278958687
PRT,2023,f,100,0.448676501,1278.343857,2849.143769,2.228777299
PRT,2023,b,0,0.002455051,210.02,85546.07718,82.26077461
PRT,2023,b,1,0.000191935,66,343866.9257,81.4626117
PRT,2023,b,5,8.82383452482426e-05,39,441984.7164,77.52400466
PRT,2023,b,10,0.000101773,50,491288.8146,72.55711194
PRT,2023,b,15,0.000264433,139,525653.3341,67.59277067
PRT,2023,b,20,0.000357089,203,568485.4707,62.67889093
PRT,2023,b,25,0.000421467,237,562322.0103,57.78643308
PRT,2023,b,30,0.000553173,325.03,587573.6478,52.90306292
PRT,2023,b,35,0.00078407,490.08,625046.4445,48.0426641
PRT,2023,b,40,0.001112229,809.1,727458.0888,43.22155789
PRT,2023,b,45,0.001950811,1598.21,819254.1679,38.44864782
PRT,2023,b,50,0.003315903,2571.35,775460.0672,33.80101138
PRT,2023,b,55,0.00504587,3795.52,752203.2643,29.32430487
PRT,2023,b,60,0.007601981,5569.88,732687.9329,25.00971084
PRT,2023,b,65,0.010899065,7375.1,676672.6942,20.88187836
PRT,2023,b,70,0.016097894,9983.38,620166.8547,16.91166409
PRT,2023,b,75,0.027080526,13681.8,505226.5194,13.12029218
PRT,2023,b,80,0.051005148,18484.21,362398.9061,9.662732952
PRT,2023,b,85,0.099178328,23914.61,241127.3755,6.756381358
PRT,2023,b,90,0.188298965,19437.84,103228.608,4.562966303
PRT,2023,b,95,0.294737452,7827.63,26557.97543,3.232805876
PRT,2023,b,100,0.427981237,1487.08,3474.638308,2.336551031
SWE,2022,m,0,0.002152747,122,56671.78599,81.35383137
SWE,2022,m,1,0.000135906,33,242814.6396,80.52887538
SWE,2022,m,5,6.86444713601799e-05,22,320491.943,76.57183542
SWE,2022,m,10,8.02747138495416e-05,26,323887.7942,71.5972629
SWE,2022,m,15,0.000318672,98,307525.8786,66.62500228
SWE,2022,m,20,0.000590623,182,308149.3504,61.72725808
SWE,2022,m,25,0.000627552,219,348975.0874,56.90242153
SWE,2022,m,30,0.000620459,246,396480.4838,52.07339149
SWE,2022,m,35,0.000811676,286,352357.4391,47.22742177
SWE,2022,m,40,0.001106901,364,328845.9543,42.40931169
SWE,2022,m,45,0.001352584,452,334175.2656,37.63080294
SWE,2022,m,50,0.00229261,767,334553.2553,32.86919581
SWE,2022,m,55,0.003964913,1350,340486.6212,28.21932614
SWE,2022,m,60,0.007013333,2016,287452.4926,23.73430527
SWE,2022,m,65,0.011921103,3201,268515.4242,19.49221012
SWE,2022,m,70,0.020172686,5193,257427.297,15.53615189
SWE,2022,m,75,0.03340804,7883,235961.1612,11.92085587
SWE,2022,m,80,0.063141727,8592,136074.8343,8.637927534
SWE,2022,m,85,0.118975486,8145,68459.4808,5.938950687
SWE,2022,m,90,0.232601987,6009,25833.82913,3.850802208
SWE,2022,m,95,0.379589168,2003,5276.757531,2.60472107
SWE,2022,m,100,0.666751966,293.01,439.4587715,1.4998081
SWE,2022,f,0,0.00198925,107,53789.1145,84.72803704
SWE,2022,f,1,0.000113278,26,229524.0793,83.89648541
SWE,2022,f,5,4.96584195406559e-05,15,302063.5803,79.93381758
SWE,2022,f,10,8.18508819284125e-05,25,305433.4836,74.95304617
SWE,2022,f,15,0.000158983,46,289339.0475,69.98270396
SWE,2022,f,20,0.000172455,47,272534.7037,65.03636832
SWE,2022,f,25,0.000242854,80,329416.2909,60.09031516
SWE,2022,f,30,0.00032679,123,376388.9932,55.16028778
SWE,2022,f,35,0.000390845,130,332612.3623,50.24640229
SWE,2022,f,40,0.000540043,170,314789.705,45.33980086
SWE,2022,f,45,0.000934287,302,323241.2405,40.45563393
SWE,2022,f,50,0.001710458,558,326228.3256,35.63335627
SWE,2022,f,55,0.002787076,924,331530.2857,30.91793933
SWE,2022,f,60,0.004519172,1290,285450.4998,26.31673274
SWE,2022,f,65,0.007926617,2167,273382.7132,21.86104191
SWE,2022,f,70,0.013677311,3715,271617.7161,17.64389311
SWE,2022,f,75,0.023820032,6105,256296.8819,13.71619739
SWE,2022,f,80,0.045501845,7434,163377.9899,10.13663551
SWE,2022,f,85,0.088881533,9003,101292.1318,7.097046321
SWE,2022,f,90,0.173377411,9078,52359.76213,4.723650461
SWE,2022,f,95,0.304158788,4804,15794.3817,3.126054093
SWE,2022,f,100,0.476256928,1086.01,2280.302787,2.099706989
SWE,2022,b,0,0.002073132,229,110460.9005,83.04064833
SWE,2022,b,1,0.00012491,59,472338.7189,82.2127016
SWE,2022,b,5,5.94324499832099e-05,37,622555.5233,78.25302668
SWE,2022,b,10,8.10396879955117e-05,51,629321.2778,73.27554096
SWE,2022,b,15,0.000241261,144,596864.9261,68.30422491
SWE,2022,b,20,0.000394362,229,580684.0541,63.38365266
SWE,2022,b,25,0.000440749,299,678391.3784,58.50382227
SWE,2022,b,30,0.000477442,369,772869.477,53.62737643
SWE,2022,b,35,0.000607326,416,684969.8014,48.74957395
SWE,2022,b,40,0.000829662,534,643635.6593,43.89023037
SWE,2022,b,45,0.001146914,754,657416.506,39.06228673
SWE,2022,b,50,0.002005201,1325,660781.581,34.27255858
SWE,2022,b,55,0.003383843,2274,672016.907,29.59271538
SWE,2022,b,60,0.00577061,3306,572902.9925,25.05501378
SWE,2022,b,65,0.009905921,5368,541898.1374,20.71532071
SWE,2022,b,70,0.016837887,8908,529045.013,16.64042843
SWE,2022,b,75,0.028415991,13988,492258.0432,12.88321797
SWE,2022,b,80,0.053517612,16026,299452.8242,9.471281061
SWE,2022,b,85,0.101018186,17148,169751.6126,6.624846877
SWE,2022,b,90,0.192944201,15087,78193.59127,4.412204036
SWE,2022,b,95,0.323048504,6807,21071.13923,2.975964937
SWE,2022,b,100,0.507037095,1379.02,2719.761559,1.972242287
SWE,2023,m,0,0.002338945,123,52587.81008,81.58370726
SWE,2023,m,1,0.000113091,27,238746.3218,80.77443001
SWE,2023,m,5,6.289575057744e-05,20,317986.5065,76.81028794
SWE,2023,m,10,0.000104694,34,324754.8494,71.83366062
SWE,2023,m,15,0.000296734,93,313411.6298,66.86996434
SWE,2023,m,20,0.000528583,164,310263.1907,61.96553914
SWE,2023,m,25,0.000632568,213,336722.647,57.12290961
SWE,2023,m,30,0.000668408,268,400952.8207,52.2959468
SWE,2023,m,35,0.000822249,298,362420.4338,47.46264536
SWE,2023,m,40,0.000964953,322,333694.9095,42.64787868
SWE,2023,m,45,0.001454158,480,330087.9225,37.84205124
SWE,2023,m,50,0.002201949,736,334249.2716,33.09995345
SWE,2023,m,55,0.003958803,1367,345306.4139,28.43871605
SWE,2023,m,60,0.006688604,1954,292138.6718,23.95727958
SWE,2023,m,65,0.011629102,3133,269410.3032,19.68707921
SWE,2023,m,70,0.019617394,4962,252938.7944,15.7163546
SWE,2023,m,75,0.033158774,7975,240509.4919,12.07956329
SWE,2023,m,80,0.05972296,8731,146191.682,8.811356532
SWE,2023,m,85,0.117151863,8407,71761.55649,6.026803657
SWE,2023,m,90,0.221266186,5829,26343.83542,3.948312145
SWE,2023,m,95,0.393687451,2091,5311.319917,2.534231325
SWE,2023,m,100,0.554335271,253,456.4024938,1.803962426
SWE,2023,f,0,0.001723645,86,49894.2746,84.88575888
SWE,2023,f,1,0.000128366,29,225916.8417,84.03198666
SWE,2023,f,5,5.00361686101922e-05,15,299783.1452,80.07436181
SWE,2023,f,10,8.15963343826094e-05,25,306386.3124,75.09377185
SWE,2023,f,15,0.000166207,49,294813.9791,70.12339483
SWE,2023,f,20,0.000288093,80,277687.9519,65.17961543
SWE,2023,f,25,0.000227578,72,316375.1375,60.26996834
SWE,2023,f,30,0.000359973,137,380584.3593,55.33574161
SWE,2023,f,35,0.00045531,156,342623.3733,50.43092441
SWE,2023,f,40,0.000609789,194,318143.0435,45.54016601
SWE,2023,f,45,0.00095733,305,318594.5247,40.67159338
SWE,2023,f,50,0.001702034,555,326080.4992,35.85474572
SWE,2023,f,55,0.00275583,927,336377.8038,31.13981321
SWE,2023,f,60,0.004382599,1267,289097.8391,26.53718319
SWE,2023,f,65,0.007920568,2169,273844.0048,22.06974492
SWE,2023,f,70,0.012992959,3461,266375.0377,17.86041884
SWE,2023,f,75,0.023699683,6208,261944.4309,13.89180729
SWE,2023,f,80,0.042955297,7424,172830.8398,10.32673684
SWE,2023,f,85,0.085303069,8888,104193.2028,7.209973304
SWE,2023,f,90,0.170945303,8955,52385.17713,4.763383522
SWE,2023,f,95,0.300809888,4774,15870.48895,3.141745011
SWE,2023,f,100,0.491609723,1129.01,2296.557506,2.034133893
SWE,2023,b,0,0.002039381,209,102482.0847,83.23670186
SWE,2023,b,1,0.000120517,56,464663.1635,82.40635377
SWE,2023,b,5,5.66554214879342e-05,35,617769.6517,78.44535377
SWE,2023,b,10,9.34814643159848e-05,59,631141.1619,73.4668704
SWE,2023,b,15,0.000233466,142,608225.6089,68.50004859
SWE,2023,b,20,0.000415,244,587951.1426,63.57713742
SWE,2023,b,25,0.000436382,285,653097.7845,58.70400424
SWE,2023,b,30,0.00051821,405,781537.18,53.82677021
SWE,2023,b,35,0.000643932,454,705043.8071,48.95993282
SWE,2023,b,40,0.000791608,516,651837.953,44.10975912
SWE,2023,b,45,0.001210145,785,648682.4472,39.27477874
SWE,2023,b,50,0.001955084,1291,660329.7708,34.49796809
SWE,2023,b,55,0.003365195,2294,681684.2177,29.81229798
SWE,2023,b,60,0.005541634,3221,581236.5109,25.275753
SWE,2023,b,65,0.009759702,5302,543254.308,20.91569322
SWE,2023,b,70,0.016219479,8423,519313.8321,16.83682655
SWE,2023,b,75,0.028227464,14183,502453.9228,13.04864347
SWE,2023,b,80,0.050639058,16155,319022.5218,9.650490963
SWE,2023,b,85,0.098292311,17295,175954.7593,6.723385116
SWE,2023,b,90,0.187783379,14784,78729.01255,4.475229374
SWE,2023,b,95,0.324098855,6865,21181.80886,2.970857985
SWE,2023,b,100,0.502008747,1382.01,2752.96,1.991997164
SVK,2022,m,0,0.005830548,172.9132248,29656.42681,73.78402915
SVK,2022,m,1,0.000277105,33.06987087,119340.6894,73.21402892
SVK,2022,m,5,0.000101573,15,147677.3963,69.29352943
SVK,2022,m,10,0.000113918,17,149229.7898,64.32746006
SVK,2022,m,15,0.000413491,56.38320064,136359.0327,59.36268648
SVK,2022,m,20,0.00061876,86.52801514,139840.9602,54.48036911
SVK,2022,m,25,0.000907123,150.5199052,165931.0139,49.64143517
SVK,2022,m,30,0.001335893,266.1988479,199266.547,44.85573666
SVK,2022,m,35,0.001819703,397.3847119,218378.8801,40.13959841
SVK,2022,m,40,0.002574261,590.7575605,229486.3127,35.48362795
SVK,2022,m,45,0.004413622,978.3159276,221658.3149,30.91092011
SVK,2022,m,50,0.007095488,1258.261215,177332.5741,26.54489063
SVK,2022,m,55,0.012221672,2093.280668,171276.1275,22.41334715
SVK,2022,m,60,0.019154732,3132.810644,163552.8279,18.66857149
SVK,2022,m,65,0.028546073,4373.690606,153215.1415,15.29497826
SVK,2022,m,70,0.042740423,4903.360426,114724.1891,12.2615553
SVK,2022,m,75,0.063051057,4050.310453,64238.58116,9.597184826
SVK,2022,m,80,0.10021016,3709.48492,37017.05432,7.253284604
SVK,2022,m,85,0.157754514,2710.096956,17179.2039,5.431026771
SVK,2022,m,90,0.200976989,1299.07729,6463.811089,4.248498954
SVK,2022,m,95,0.344803364,353.342254,1024.76452,2.779829861
SVK,2022,m,100,0.78374664,34.77648513,44.37210105,1.275922535
SVK,2022,f,0,0.004107692,116.9410494,28468.79913,80.73830356
SVK,2022,f,1,0.000178826,20.3313003,113693.2905,80.06977449
SVK,2022,f,5,0.000151616,21.29359388,140443.9649,76.12597669
SVK,2022,f,10,0.000161827,23,142127.1109,71.18181234
SVK,2022,f,15,0.000147134,19,129133.8942,66.23740768
SVK,2022,f,20,0.000256797,34.1533105,132997.5182,61.28431467
SVK,2022,f,25,0.000291511,46.1596347,158346.0749,56.35984121
SVK,2022,f,30,0.000392807,75.28163826,191650.2585,51.43840217
SVK,2022,f,35,0.000727563,151.1945228,207809.3917,46.53461348
SVK,2022,f,40,0.001066569,231.0778127,216655.2964,41.69509526
SVK,2022,f,45,0.001917442,407.0735398,212300.2661,36.90467545
SVK,2022,f,50,0.003017961,530.7511262,175864.1239,32.23610914
SVK,2022,f,55,0.004933092,878.0864135,177999.195,27.6882325
SVK,2022,f,60,0.00772409,1386.715366,179531.2175,23.3172696
SVK,2022,f,65,0.012478359,2310.906687,185193.1528,19.13707255
SVK,2022,f,70,0.020124727,3145.367884,156293.6897,15.20851396
SVK,2022,f,75,0.037518411,3951.181696,105313.142,11.55503687
SVK,2022,f,80,0.069990593,5159.064728,73710.83022,8.42950774
SVK,2022,f,85,0.130973837,5341.12884,40780.12051,5.944646735
SVK,2022,f,90,0.201729392,3540.281242,17549.65507,4.29865954
SVK,2022,f,95,0.314548829,1174.207019,3732.988047,2.958732994
SVK,2022,f,100,0.748526388,183.593071,245.2726771,1.335958246
SVK,2022,b,0,0.004982986,289.6371872,58125.22594,77.26038362
SVK,2022,b,1,0.00022899,53.36252939,233033.9799,76.64516578
SVK,2022,b,5,0.000125778,36.23932313,288121.3613,72.71400149
SVK,2022,b,10,0.000137289,40,291356.9007,67.75817225
SVK,2022,b,15,0.00028359,75.29108838,265492.9268,62.80298367
SVK,2022,b,20,0.000442224,120.6556194,272838.4784,57.88855089
SVK,2022,b,25,0.000605907,196.4817967,324277.0888,53.01115707
SVK,2022,b,30,0.000873136,341.3234259,390916.8055,48.16441457
SVK,2022,b,35,0.001286307,548.2090513,426188.2718,43.36420684
SVK,2022,b,40,0.001841239,821.4534909,446141.6091,38.62787435
SVK,2022,b,45,0.003191717,1385.072777,433958.581,33.96201275
SVK,2022,b,50,0.005064802,1788.871446,353196.698,29.46814042
SVK,2022,b,55,0.008507338,2971.403153,349275.3224,25.15984022
SVK,2022,b,60,0.013171527,4518.94075,343084.0453,21.14466029
SVK,2022,b,65,0.01975219,6684.305061,338408.2943,17.41436334
SVK,2022,b,70,0.029697595,8048.579102,271017.8788,13.96383364
SVK,2022,b,75,0.047187619,8000.742142,169551.7231,10.8025918
SVK,2022,b,80,0.080083961,8867.527627,110727.8845,8.023486312
SVK,2022,b,85,0.138911706,8051.228661,57959.32441,5.788853539
SVK,2022,b,90,0.201488055,4838.426591,24013.46616,4.288514526
SVK,2022,b,95,0.321017088,1527.319875,4757.752568,2.919170742
SVK,2022,b,100,0.753855233,218.3502318,289.6447781,1.326514635
SVK,2023,m,0,0.005330107,158.6965893,29773.6237,75.08236667
SVK,2023,m,1,0.000254945,30.20498139,118476.663,74.48237403
SVK,2023,m,5,0.000107327,16,149077.8135,70.55680831
SVK,2023,m,10,0.000200307,30,149769.9829,65.59333961
SVK,2023,m,15,0.000384777,53.36267204,138684.5479,60.65656151
SVK,2023,m,20,0.000649157,88.54029456,136392.7235,55.76855588
SVK,2023,m,25,0.000945929,149.5164392,158063.0326,50.94173522
SVK,2023,m,30,0.001097207,214.1599753,195186.4699,46.17139057
SVK,2023,m,35,0.001659976,356.2413453,214606.2687,41.41163235
SVK,2023,m,40,0.002744349,622.7986485,226938.5806,36.73594017
SVK,2023,m,45,0.003938212,893.1142331,226781.6262,32.20896234
SVK,2023,m,50,0.006482772,1193.144194,184048.4659,27.79978029
SVK,2023,m,55,0.010301218,1738.724995,168788.2878,23.63335346
SVK,2023,m,60,0.017211119,2785.388051,161836.5488,19.75062299
SVK,2023,m,65,0.025270066,3884.27763,153710.622,16.30188288
SVK,2023,m,70,0.037713481,4517.860372,119794.3089,13.16335412
SVK,2023,m,75,0.05700885,3937.245957,69063.76779,10.38343232
SVK,2023,m,80,0.087075993,3362.878983,38620.04739,8.004056248
SVK,2023,m,85,0.13666893,2392.968593,17509.23633,6.06723551
SVK,2023,m,90,0.169597845,1118.975772,6597.818327,4.770028804
SVK,2023,m,95,0.292831506,326.9501192,1116.512782,3.111941941
SVK,2023,m,100,0.68675116,34.12329483,49.68800462,1.456131504
SVK,2023,f,0,0.004265415,122.2214902,28654.06967,81.73089091
SVK,2023,f,1,0.000185935,21.06278716,113280.2742,81.07932656
SVK,2023,f,5,5.72120855953942e-05,8.111845286,141785.5196,77.1385148
SVK,2023,f,10,0.000119246,17,142562.4209,72.15986898
SVK,2023,f,15,0.000144727,19,131281.9889,67.20141467
SVK,2023,f,20,0.000255308,33.14880137,129838.7101,62.2482517
SVK,2023,f,25,0.000299608,45.15616438,150717.6098,57.32457131
SVK,2023,f,30,0.000417715,78.29290379,187431.38,52.40676221
SVK,2023,f,35,0.000769972,158.2502672,205527.2566,47.51110519
SVK,2023,f,40,0.001027384,220.0741073,214208.2812,42.68472589
SVK,2023,f,45,0.0017996,389.0702874,216198.1956,37.89168313
SVK,2023,f,50,0.002751556,500.7086096,181972.9273,33.2115767
SVK,2023,f,55,0.004421863,773.95758,175029.7647,28.63702636
SVK,2023,f,60,0.007168216,1267.481892,176819.7201,24.22135765
SVK,2023,f,65,0.011549083,2131.681255,184575.8024,20.01408056
SVK,2023,f,70,0.019274213,3116.327557,161683.7782,16.05550721
